-0.005119296875,0.07455702712914952,-0.9561175461755422
-0.005118046875,0.06886168369991988,-0.9628989344779788
-0.005116796874999999,0.06249629986724903,-0.9679849757048089
-0.005115546875,0.0571359766397412,-0.974088225176999
-0.005114296874999999,0.05144063321051156,-0.9795133358189482
-0.005113046875,0.04675035038644009,-0.9835821688004101
-0.005111796875,0.04071998675549106,-0.9883291406121155
-0.005110546875,0.03535966352798324,-0.9934151818389406
-0.005109296875,0.03033436050218994,-0.9964668065750394
-0.005108046874999999,0.02430399687123862,-0.9998575007262588
-0.005106796875,0.01927869384545005,-1.002570056047232
-0.005105546874999999,0.01425339081965614,-1.005960750198452
-0.005104296875,0.007552986785271373,-1.008334236104303
-0.005103046875,0.00185764335604173,-1.010368652595034
-0.005101796875,-0.003502679871468522,-1.012063999670643
-0.005100546875,-0.009198023300698166,-1.013081207916009
-0.005099296875,-0.01522838693164446,-1.014098416161374
-0.005098046875,-0.02058871015915745,-1.01511562440674
-0.005096796874999999,-0.02594903338667014,-1.014437485576496
-0.005095546875,-0.03130935661417796,-1.014437485576496
-0.005094296874999999,-0.03700470004341019,-1.013759346746252
-0.005093046875,-0.04270004347263724,-1.012742138500887
-0.005091796875,-0.0477253464984281,-1.0113858608404
-0.005090546875,-0.05308566972593592,-1.009690513764791
-0.005089296875,-0.05911603335688739,-1.007317027858938
-0.005088046875,-0.06414133638267595,-1.004604472537964
-0.005086796875,-0.0695016596101885,-1.001891917216988
-0.005085546874999999,-0.07486198283770136,-0.9985012230657686
-0.005084296875,-0.08055732626692841,-0.9947714594994302
-0.005083046874999999,-0.08558262929271926,-0.9910416959330902
-0.005081796875,-0.09060793231851011,-0.9862947241213846
-0.005080546875,-0.09596825554602037,-0.9818868217248009
-0.005079296875,-0.1013285787735282,-0.9764617110828542
-0.005078046875,-0.1063538817993215,-0.9713756698560244
-0.005076796875,-0.1117142050268293,-0.9656114897989561
-0.005075546875,-0.1164044878509032,-0.9595082403267605
-0.005074296874999999,-0.121094770674977,-0.9530659214394425
-0.005073046875,-0.1261200737007655,-0.9456063943067657
-0.005071796874999999,-0.130810356524837,-0.9378077977589637
-0.005070546875,-0.1355006393489085,-0.9306873400414055
-0.005069296875,-0.1405259423746993,-0.9228887434936035
-0.005068046875,-0.1455512454004879,-0.9150901469458051
-0.005066796875,-0.1499065080228423,-0.906613411567756
-0.005065546874999999,-0.1542617706451965,-0.896780398529219
-0.005064296875,-0.1589520534692658,-0.8876255243209338
-0.005063046874999999,-0.1629722958899008,-0.8784706501126401
-0.005061796875,-0.1679975989156894,-0.8686376370741117
-0.005060546875,-0.1723528615380415,-0.8581264852053351
