-0.0051190625,-0.04537709715832264
-0.0051178125,-0.04876779130954088
-0.0051165625,-0.05249755487588233
-0.0051153125,-0.05554917961197736
-0.0051140625,-0.05961801259343925
-0.0051128125,-0.06368684557490113
-0.0051115625,-0.06673847031099756
-0.0051103125,-0.07046823387733593
-0.0051090625,-0.07385892802855586
-0.0051078125,-0.07724962217977595
-0.0051065625,-0.08131845516123599
-0.0051053125,-0.08437007989733426
-0.0051040625,-0.0884389128787943
-0.0051028125,-0.09284681527537801
-0.0051015625,-0.09623750942659626
-0.0051003125,-0.0996282035778145
-0.0050990625,-0.1030188977290312
-0.0050978125,-0.1067486612953728
-0.0050965625,-0.1104784248617144
-0.0050953125,-0.1138691190129311
-0.0050940625,-0.1179379519943947
-0.0050928125,-0.1216677155607331
-0.0050915625,-0.1243802708817077
-0.0050903125,-0.1284491038631677
-0.0050890625,-0.1321788674295096
-0.0050878125,-0.135908630995848
-0.0050865625,-0.1396383945621897
-0.0050853125,-0.1437072275436532
-0.0050840625,-0.1470979216948698
-0.0050828125,-0.1508276852612099
-0.0050815625,-0.15455744882755
-0.0050803125,-0.1579481429787682
-0.0050790625,-0.1613388371299849
-0.0050778125,-0.1647295312812047
-0.0050765625,-0.1684592948475431
-0.0050753125,-0.1725281278290067
-0.0050740625,-0.1759188219802266
-0.0050728125,-0.179648585546565
-0.0050715625,-0.1833783491129051
-0.0050703125,-0.1867690432641233
-0.0050690625,-0.1901597374153415
-0.0050678125,-0.1932113621514366
-0.0050665625,-0.196941125717778
-0.0050653125,-0.2010099586992415
-0.0050640625,-0.2044006528504582
-0.0050628125,-0.2081304164167996
-0.0050615625,-0.2111820411528946
-0.0050603125,-0.2142336658889911
-0.0050590625,-0.2183024988704529
-0.0050578125,-0.2216931930216712
-0.0050565625,-0.2254229565880096
-0.0050553125,-0.2284745813241076
-0.0050540625,-0.2318652754753275
-0.0050528125,-0.2352559696265442
-0.0050515625,-0.2386466637777639
-0.0050503125,-0.2420373579289806
-0.0050490625,-0.2447499132499552
-0.0050478125,-0.2484796768162936
-0.0050465625,-0.2511922321372699
-0.0050453125,-0.2549219957036082
-0.0050440625,-0.2579736204397063
-0.0050428125,-0.2613643145909261
-0.0050415625,-0.2647550087421428
-0.0050403125,-0.2681457028933611
-0.0050390625,-0.2708582582143357
-0.0050378125,-0.2739098829504321
-0.0050365625,-0.2769615076865271
-0.0050353125,-0.2800131324226249
-0.0050340625,-0.2830647571587199
-0.0050328125,-0.2864554513099396
-0.0050315625,-0.2891680066309152
-0.0050303125,-0.2915414925367669
-0.0050290625,-0.2945931172728634
-0.0050278125,-0.2979838114240816
-0.0050265625,-0.3000182279148125
-0.0050253125,-0.3030698526509076
-0.0050240625,-0.3061214773870053
-0.005022812499999999,-0.3084949632928599
-0.0050215625,-0.3122247268591982
-0.0050203125,-0.3142591433499305
-0.0050190625,-0.3173107680860256
-0.0050178125,-0.3200233234070002
-0.0050165625,-0.3227358787279748
-0.0050153125,-0.3254484340489494
-0.0050140625,-0.3274828505396793
-0.0050128125,-0.3298563364455331
-0.0050115625,-0.3329079611816305
-0.0050103125,-0.3352814470874823
-0.0050090625,-0.3373158635782144
-0.0050078125,-0.3400284188991878
-0.0050065625,-0.3430800436352842
-0.0050053125,-0.3451144601260152
-0.0050040625,-0.3471488766167461
-0.0050028125,-0.3502005013528411
-0.0050015625,-0.3529130566738171
-0.0050003125,-0.354947473164549
-0.0049990625,-0.356981889655279
-0.0049978125,-0.3596944449762536
-0.0049965625,-0.3617288614669845
-0.0049953125,-0.3641023473728373
-0.0049940625,-0.3661367638635673
-0.0049928125,-0.368510249769421
-0.0049915625,-0.3712228050903944
-0.0049903125,-0.3732572215811266
-0.0049890625,-0.3752916380718583
-0.0049878125,-0.3769869851474666
-0.0049865625,-0.3803776792986849
-0.0049853125,-0.3817339569591722
-0.0049840625,-0.3841074428650249
-0.0049828125,-0.3864809287708766
-0.0049815625,-0.3881762758464868
-0.004980312499999999,-0.3905497617523406
-0.0049790625,-0.3929232476581924
-0.0049778125,-0.3946185947338024
-0.0049765625,-0.3966530112245324
-0.0049753125,-0.3990264971303852
-0.0049740625,-0.4010609136211161
-0.0049728125,-0.4027562606967253
-0.0049715625,-0.4051297466025769
-0.0049703125,-0.4075032325084308
-0.0049690625,-0.4091985795840407
-0.0049678125,-0.410893926659649
-0.0049665625,-0.4125892737352591
-0.0049653125,-0.4146236902259891
-0.0049640625,-0.41665810671672
-0.0049628125,-0.4183534537923291
-0.0049615625,-0.4200488008679383
-0.0049603125,-0.4217441479435466
-0.0049590625,-0.4231004256040347
-0.0049578125,-0.4254739115098884
-0.0049565625,-0.4275083280006184
-0.0049553125,-0.4292036750762275
-0.0049540625,-0.4308990221518367
-0.0049528125,-0.4325943692274458
-0.0049515625,-0.4346287857181758
-0.0049503125,-0.4363241327937858
-0.0049490625,-0.4386976186996375
-0.0049478125,-0.4403929657752477
-0.0049465625,-0.4414101740206138
-0.0049453125,-0.4427664516811005
-0.0049440625,-0.4448008681718315
-0.0049428125,-0.4464962152474405
-0.0049415625,-0.447513423492806
-0.0049403125,-0.448530631738171
-0.0049390625,-0.4498869093986588
-0.0049378125,-0.4519213258893888
-0.0049365625,-0.4532776035498771
-0.0049353125,-0.4549729506254869
-0.0049340625,-0.4566682977010953
-0.0049328125,-0.4576855059464607
-0.0049315625,-0.459041783606948
-0.0049303125,-0.4607371306825572
-0.0049290625,-0.4620934083430439
-0.0049278125,-0.4634496860035318
-0.0049265625,-0.4644668942488979
-0.0049253125,-0.4658231719093845
-0.0049240625,-0.4668403801547504
-0.0049228125,-0.4678575884001155
-0.0049215625,-0.4695529354757246
-0.0049203125,-0.4698920048908464
-0.0049190625,-0.4712482825513337
-0.0049178125,-0.4722654907966988
-0.0049165625,-0.4732826990420647
-0.0049153125,-0.4739608378723085
-0.0049140625,-0.4742999072874302
-0.0049128125,-0.4759952543630394
-0.0049115625,-0.4763343237781611
-0.0049103125,-0.4780296708537702
-0.0049090625,-0.4790468790991352
-0.0049078125,-0.4797250179293793
-0.0049065625,-0.4807422261747444
